country,city,address_store,phone_store,firstname_customer,lastname_customer,payment_customer,firstname_staff,lastname_staff,title_film,description_film,language,name_category,firstname_actor,lastname_actor
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"SPY MILE","A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",English,Games,JIM,MOSTEL
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"SPY MILE","A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",English,Games,SIDNEY,CROWE
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"SPY MILE","A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",English,Games,WHOOPI,HURT
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"SPY MILE","A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",English,Games,GRETA,MALDEN
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",English,Documentary,JOHNNY,LOLLOBRIGIDA
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",English,Documentary,UMA,WOOD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",English,Documentary,ANGELA,HUDSON
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",English,Documentary,GINA,DEGENERES
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",English,Documentary,ALBERT,JOHANSSON
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",English,Documentary,KENNETH,HOFFMAN
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",English,Documentary,ALAN,DREYFUSS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",English,Documentary,MICHAEL,BOLGER
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,3.99,Jon,Stephens,"RIDGEMONT SUBMARINE","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",English,New,JOHNNY,LOLLOBRIGIDA
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,3.99,Jon,Stephens,"RIDGEMONT SUBMARINE","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",English,New,JULIANNE,DENCH
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,3.99,Jon,Stephens,"RIDGEMONT SUBMARINE","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",English,New,WHOOPI,HURT
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,3.99,Jon,Stephens,"RIDGEMONT SUBMARINE","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",English,New,MICHAEL,BOLGER
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,3.99,Jon,Stephens,"RIDGEMONT SUBMARINE","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",English,New,JULIA,FAWCETT
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"GANGS PRIDE","A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin",English,Animation,ELVIS,MARX
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"GANGS PRIDE","A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin",English,Animation,FRANCES,DAY-LEWIS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"GANGS PRIDE","A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin",English,Animation,FAY,WOOD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"GANGS PRIDE","A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin",English,Animation,KENNETH,HOFFMAN
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,7.99,Jon,Stephens,"HEAVYWEIGHTS BEAST","A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",English,Documentary,BEN,WILLIS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,7.99,Jon,Stephens,"HEAVYWEIGHTS BEAST","A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",English,Documentary,DAN,STREEP
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,7.99,Jon,Stephens,"HEAVYWEIGHTS BEAST","A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",English,Documentary,WARREN,JACKMAN
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,7.99,Jon,Stephens,"HEAVYWEIGHTS BEAST","A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",English,Documentary,ROCK,DUKAKIS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,7.99,Jon,Stephens,"HEAVYWEIGHTS BEAST","A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",English,Documentary,BURT,TEMPLE
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,SANDRA,PECK
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,HENRY,BERRY
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,MAE,HOFFMAN
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,RALPH,CRUZ
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,SEAN,GUINESS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,ED,MANSFIELD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,EWAN,GOODING
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,FAY,WOOD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,0.99,Jon,Stephens,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",English,Family,MARY,KEITEL
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,1.99,Jon,Stephens,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",English,Sci-Fi,SANDRA,KILMER
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,1.99,Jon,Stephens,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",English,Sci-Fi,MAE,HOFFMAN
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,1.99,Jon,Stephens,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",English,Sci-Fi,ALBERT,NOLTE
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,1.99,Jon,Stephens,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",English,Sci-Fi,DARYL,CRAWFORD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,1.99,Jon,Stephens,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",English,Sci-Fi,GEOFFREY,HESTON
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,1.99,Jon,Stephens,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",English,Sci-Fi,HUMPHREY,WILLIS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,1.99,Jon,Stephens,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",English,Sci-Fi,JOHN,SUVARI
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,MENA,TEMPLE
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,PENELOPE,PINKETT
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,MATTHEW,LEIGH
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,JAYNE,NOLTE
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,5.99,Jon,Stephens,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",English,Sci-Fi,FAY,WOOD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"BRINGING HYSTERICAL","A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat",English,Comedy,FRANCES,DAY-LEWIS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"BRINGING HYSTERICAL","A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat",English,Comedy,ANGELA,WITHERSPOON
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,RIP,CRAWFORD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,VAL,BOLGER
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,KENNETH,PALTROW
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,BEN,WILLIS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,JAMES,PITT
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,CHARLIZE,DENCH
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,SEAN,GUINESS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,WALTER,TORN
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,EWAN,GOODING
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,GROUCHO,WILLIAMS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,ALAN,DREYFUSS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,6.99,Jon,Stephens,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",English,Comedy,ROCK,DUKAKIS
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"BETRAYED REAR","A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank",English,Children,CHRISTIAN,AKROYD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"BETRAYED REAR","A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank",English,Children,ANGELINA,ASTAIRE
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"BETRAYED REAR","A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank",English,Children,MORGAN,MCDORMAND
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"BETRAYED REAR","A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank",English,Children,NICK,DEGENERES
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"SINNERS ATLANTIS","A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft",English,Horror,HELEN,VOIGHT
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"SINNERS ATLANTIS","A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft",English,Horror,CHRISTIAN,AKROYD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"SINNERS ATLANTIS","A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft",English,Horror,LAURA,BRODY
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,2.99,Jon,Stephens,"SINNERS ATLANTIS","A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft",English,Horror,LAURENCE,BULLOCK
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"INCH JET","A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",English,Animation,UMA,WOOD
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"INCH JET","A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",English,Animation,FRED,COSTNER
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"INCH JET","A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",English,Animation,GOLDIE,BRODY
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"INCH JET","A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",English,Animation,PARKER,GOLDBERG
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"INCH JET","A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",English,Animation,MATTHEW,CARREY
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"REMEMBER DIARY","A Insightful Tale of a Technical Writer And a Waitress who must Conquer a Monkey in Ancient India",English,Family,JODIE,DEGENERES
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"REMEMBER DIARY","A Insightful Tale of a Technical Writer And a Waitress who must Conquer a Monkey in Ancient India",English,Family,KENNETH,TORN
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"REMEMBER DIARY","A Insightful Tale of a Technical Writer And a Waitress who must Conquer a Monkey in Ancient India",English,Family,JEFF,SILVERSTONE
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,4.99,Jon,Stephens,"REMEMBER DIARY","A Insightful Tale of a Technical Writer And a Waitress who must Conquer a Monkey in Ancient India",English,Family,REESE,WEST
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,8.99,Jon,Stephens,"PICKUP DRIVING","A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory",English,Sports,JODIE,DEGENERES
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,8.99,Jon,Stephens,"PICKUP DRIVING","A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory",English,Sports,GARY,PHOENIX
"United States","Cape Coral","1427 Tabuk Place",214756839122,KARL,SEAL,8.99,Jon,Stephens,"PICKUP DRIVING","A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory",English,Sports,MINNIE,ZELLWEGER
